rebalance_date,ticker,factor_id,bucket,factor_value,bucket_forward_return_20d,bucket_forward_return_60d
20241231,000620,F03,HIGH,0.6408,-0.182648,-0.228311
20241231,001258,F03,HIGH,0.651,-0.207286,0.066583
20241231,000886,F03,HIGH,0.6816,-0.191763,-0.203346
20241231,000656,F03,HIGH,0.798,-0.121387,-0.219653
20250127,001270,F03,LOW,-0.9735,0.169061,0.298711
20250127,000488,F03,LOW,-0.9633,-0.155102,-0.265306
20250127,000925,F03,LOW,-0.7653,0.152327,0.067701
20250127,000008,F03,LOW,-0.7592,0.107143,0.06746
20250127,001239,F03,LOW,-0.7408,0.029474,0.002807
20250127,000829,F03,LOW,-0.7184,0.156375,-0.037849
20250127,000518,F03,LOW,-0.698,-0.068085,-0.229787
20250127,000663,F03,LOW,-0.6939,0.128155,0.095146
20250127,000056,F03,LOW,-0.6857,0.52549,0.196078
20250127,000553,F03,LOW,-0.6612,0.104425,0.095575
20250127,001269,F03,LOW,-0.6571,0.073439,-0.074758
20250127,000793,F03,LOW,-0.6469,0.237288,0.080508
20250127,000906,F03,LOW,-0.6469,0.013356,0.033389
20250127,000810,F03,LOW,-0.6102,0.136364,-0.073554
20250127,000659,F03,LOW,-0.5939,0.08,0.308
20250127,000520,F03,LOW,-0.5653,0.112644,-0.034483
20250127,000903,F03,LOW,-0.5653,0.333333,0.261044
20250127,000717,F03,LOW,-0.5551,0.187251,-0.01992
20250127,000980,F03,LOW,-0.5469,0.352941,0.029412
20250127,000929,F03,LOW,-0.5286,0.07365,0.03928
20250127,000421,F03,LOW,-0.5245,0.0,-0.027778
20250127,001279,F03,LOW,-0.5184,0.075437,0.00261
20250127,000066,F03,LOW,-0.5163,0.286923,0.128462
20250127,000998,F03,LOW,-0.5122,0.065686,-0.008824
20250127,000652,F03,LOW,-0.5082,0.031414,-0.034031
20250127,000788,F03,LOW,-0.502,0.0,-0.045997
20250127,000910,F03,LOW,-0.4918,0.012312,0.017784
20250127,000988,F03,LOW,-0.4857,0.106361,0.031807
20250127,000016,F03,LOW,-0.4816,0.277533,0.200441
20250127,000410,F03,LOW,-0.4776,0.034796,0.027231
20250127,000938,F03,LOW,-0.4755,0.167196,-0.001589
20250127,000519,F03,LOW,-0.4714,0.177076,0.23806
20250127,000566,F03,LOW,-0.4714,0.174419,0.116279
20250127,000908,F03,LOW,-0.4633,-0.028504,0.159145
20250127,000629,F03,LOW,-0.4592,0.069343,-0.069343
20250127,000628,F03,LOW,-0.451,-0.038412,-0.139982
20250127,000678,F03,LOW,-0.4429,0.416667,0.985294
20250127,000676,F03,LOW,-0.4408,0.044153,-0.066826
20250127,000813,F03,LOW,-0.4347,0.116667,-0.01
20250127,000826,F03,LOW,-0.4327,0.08427,-0.073034
20250127,000661,F03,LOW,-0.4265,0.041196,-0.054534
20250127,000815,F03,LOW,-0.4224,0.255252,0.446429
20250127,000801,F03,LOW,-0.4122,0.33922,0.110375
20250127,000639,F03,LOW,-0.4082,0.043046,-0.089404
20250127,000888,F03,LOW,-0.4041,-0.018068,0.060487
20250127,001217,F03,LOW,-0.3878,0.111217,-0.015209
20250127,000777,F03,LOW,-0.3857,0.093357,0.006583
20250127,000691,F03,LOW,-0.3776,0.111888,0.227273
20250127,000600,F03,LOW,-0.3714,0.038023,0.220532
20250127,000818,F03,LOW,-0.3694,0.77844,0.443716
20250127,001301,F03,LOW,-0.3633,0.044597,-0.129737
20250127,000899,F03,LOW,-0.3551,0.003663,0.120879
20250127,000762,F03,LOW,-0.349,0.072134,-0.083992
20250127,000688,F03,LOW,-0.3469,0.094276,-0.024411
20250127,000927,F03,LOW,-0.3469,-0.003953,-0.011858
20250127,000936,F03,LOW,-0.3469,-0.001361,-0.087075
20250127,001313,F03,LOW,-0.3449,0.027618,-0.033372
20250127,000525,F03,LOW,-0.3429,0.0,0.224599
20250127,000790,F03,LOW,-0.3408,0.02459,-0.046448
20250127,000901,F03,LOW,-0.3327,0.104594,0.000978
20250127,000756,F03,LOW,-0.3306,-0.005369,-0.081879
20250127,000004,F03,LOW,-0.3286,0.179635,-0.272815
20250127,001212,F03,LOW,-0.3224,0.02108,1.611331
20250127,000422,F03,LOW,-0.3204,0.024027,-0.096106
20250127,000983,F03,LOW,-0.3122,-0.080972,-0.134953
20250127,000898,F03,LOW,-0.3061,0.118421,0.008772
20250127,000159,F03,LOW,-0.302,0.037523,-0.018762
20250127,000695,F03,LOW,-0.2939,0.287118,0.128821
20250127,000516,F03,LOW,-0.2898,0.273663,0.037037
20250127,000825,F03,LOW,-0.2898,0.082353,0.038235
20250127,000599,F03,LOW,-0.2837,0.074941,0.051522
20250127,001215,F03,LOW,-0.2796,0.074514,-0.044636
20250127,001322,F03,LOW,-0.2796,0.121011,0.050532
20250127,000722,F03,LOW,-0.2776,0.061269,0.400438
20250127,000735,F03,LOW,-0.2776,0.016313,-0.035889
20250127,000158,F03,LOW,-0.2755,0.394042,0.268128
20250127,000721,F03,LOW,-0.2755,0.120381,0.057211
20250127,000059,F03,LOW,-0.2735,0.078161,0.213793
20250127,000670,F03,LOW,-0.2735,0.121951,0.0
20250127,000009,F03,LOW,-0.2714,0.050542,-0.068592
20250127,000890,F03,LOW,-0.2694,0.216667,0.106667
20250127,000088,F03,LOW,-0.2653,-0.016878,-0.044304
20250127,000551,F03,LOW,-0.2592,0.113014,0.034247
20250127,001258,F03,LOW,-0.2571,0.036977,0.069132
20250127,000572,F03,LOW,-0.2531,0.07868,-0.035533
20250127,000037,F03,LOW,-0.2429,0.074901,0.073587
20250127,000567,F03,LOW,-0.2429,0.053422,-0.093489
20250127,000886,F03,LOW,-0.2429,0.113057,-0.017516
20250127,000547,F03,LOW,-0.2408,0.122449,-0.005831
20250127,000931,F03,LOW,-0.2388,0.103982,0.039823
20250127,001326,F03,LOW,-0.2367,0.055486,-0.01348
20250127,000595,F03,LOW,-0.2347,0.16129,-0.195446
20250127,000503,F03,LOW,-0.2327,0.228306,0.083678
20250127,000597,F03,LOW,-0.2327,-0.008016,0.03006
20250127,000966,F03,LOW,-0.2306,0.006787,0.135747
20250127,000561,F03,LOW,-0.2265,0.089727,-0.055917
20250127,000035,F03,LOW,-0.2245,0.028571,-0.072527
20250127,000552,F03,LOW,-0.2224,-0.042308,-0.096154
20250127,000586,F03,LOW,-0.2224,0.178067,0.04126
20250127,001330,F03,LOW,-0.2184,-0.191275,-0.263423
20250127,000822,F03,LOW,-0.2163,0.011561,0.026975
20250127,000061,F03,LOW,-0.2143,-0.048632,-0.036474
20250127,000712,F03,LOW,-0.2143,0.051928,-0.137687
20250127,001308,F03,LOW,-0.2122,0.053432,-0.091225
20250127,000590,F03,LOW,-0.2102,0.315942,0.262319
20250127,000517,F03,LOW,-0.2082,0.015544,-0.031088
20250127,000665,F03,LOW,-0.2082,0.120513,0.264103
20250127,000501,F03,LOW,-0.2061,0.011933,0.110979
20250127,000543,F03,LOW,-0.202,0.013908,0.019471
20250127,000564,F03,LOW,-0.202,0.162162,0.042471
20250127,000755,F03,LOW,-0.202,-0.010482,0.048218
20250127,000151,F03,LOW,-0.1918,0.028352,0.036782
20250127,000545,F03,LOW,-0.1918,0.1133,0.004926
20250127,000623,F03,LOW,-0.1918,-0.015033,-0.039687
20250127,000799,F03,LOW,-0.1918,0.042931,-0.035738
20250127,001216,F03,LOW,-0.1918,0.060174,0.010293
20250127,000987,F03,LOW,-0.1898,0.009302,-0.021705
20250127,000006,F03,LOW,-0.1837,-0.033973,-0.062038
20250127,000530,F03,LOW,-0.1837,0.00995,-0.129353
20250127,000625,F03,LOW,-0.1837,0.035857,-0.023904
20250127,000048,F03,LOW,-0.1816,-0.104571,-0.060113
20250127,000978,F03,LOW,-0.1816,0.048576,-0.001675
20250127,000619,F03,LOW,-0.1796,0.078859,-0.058725
20250127,000536,F03,LOW,-0.1714,0.37561,0.060976
20250127,001227,F03,LOW,-0.1714,-0.02521,-0.046218
20250127,000736,F03,LOW,-0.1653,0.069841,-0.347619
20250127,000682,F03,LOW,-0.1633,0.007322,-0.002092
20250127,000550,F03,LOW,-0.1612,-0.01773,-0.16711
20250127,000690,F03,LOW,-0.1612,-0.009456,-0.009456
20250127,000710,F03,LOW,-0.1592,0.903541,0.481074
20250127,000523,F03,LOW,-0.1571,0.05102,0.078231
20250127,000032,F03,LOW,-0.1551,0.569325,0.388344
20250127,000820,F03,LOW,-0.1551,-0.03,-0.32
20250127,000816,F03,LOW,-0.151,0.410448,0.134328
20250127,000831,F03,LOW,-0.149,0.089888,0.131569
20250127,000078,F03,LOW,-0.1469,-0.008439,-0.042194
20250127,000576,F03,LOW,-0.1469,0.106145,-0.006983
20250127,000620,F03,LOW,-0.1449,-0.027027,-0.118919
20250127,000796,F03,LOW,-0.1449,0.103933,0.08427
20250127,000819,F03,LOW,-0.1408,0.019157,-0.094508
20250127,000506,F03,LOW,-0.1388,0.43734,0.710997
20250127,000751,F03,LOW,-0.1388,0.014235,0.021352
20250127,001203,F03,LOW,-0.1388,0.03184,-0.024764
20250127,000062,F03,LOW,-0.1347,0.114005,0.258968
20250127,000893,F03,LOW,-0.1347,0.207317,0.403902
20250127,000958,F03,LOW,-0.1347,0.110915,0.126761
20250127,000505,F03,LOW,-0.1306,0.022034,0.052542
20250127,000955,F03,LOW,-0.1306,0.15212,0.044888
20250127,000677,F03,LOW,-0.1286,-0.005128,0.064103
20250127,000605,F03,LOW,-0.1245,0.061898,0.008253
20250127,001338,F03,LOW,-0.1224,0.042816,0.088487
20250127,000750,F03,LOW,-0.1122,0.035,-0.0475
20250127,000926,F03,LOW,-0.1102,-0.021368,-0.089744
20250127,000608,F03,LOW,-0.1082,0.053659,-0.214634
20250127,000838,F03,LOW,-0.1061,0.096386,-0.068273
20250127,000028,F03,LOW,-0.1041,0.006998,-0.046656
20250127,000881,F03,LOW,-0.1041,0.017442,0.015988
20250127,000656,F03,LOW,-0.1,0.0,-0.068966
20250127,000692,F03,LOW,-0.1,-0.002967,-0.011869
20250127,000720,F03,LOW,-0.098,-0.009901,0.026403
20250127,000420,F03,LOW,-0.0959,0.173529,0.064706
20250127,000509,F03,LOW,-0.0959,0.083601,-0.028939
20250127,000526,F03,LOW,-0.0959,0.186521,0.285952
20250127,001298,F03,MID,-0.0918,0.235068,0.193686
20250127,000031,F03,MID,-0.0878,0.018868,-0.015094
20250127,000700,F03,MID,-0.0878,0.057887,0.05644
20250127,000697,F03,MID,-0.0857,0.032895,-0.171053
20250127,000521,F03,MID,-0.0837,0.001263,-0.054293
20250127,000404,F03,MID,-0.0816,-0.0191,-0.055935
20250127,000668,F03,MID,-0.0816,-0.06383,-0.162029
20250127,000718,F03,MID,-0.0816,0.017937,-0.03139
20250127,000557,F03,MID,-0.0796,-0.007859,0.015717
20250127,000811,F03,MID,-0.0776,0.133779,-0.040134
20250127,000877,F03,MID,-0.0776,0.033835,-0.080827
20250127,001209,F03,MID,-0.0776,0.062108,0.044542
20250127,000630,F03,MID,-0.0735,-0.009174,-0.033639
20250127,000953,F03,MID,-0.0694,-0.009398,0.069549
20250127,001287,F03,MID,-0.0694,0.08033,0.005664
20250127,000650,F03,MID,-0.0673,-0.012478,-0.040998
20250127,000537,F03,MID,-0.0633,-0.021378,0.017815
20250127,000589,F03,MID,-0.0633,-0.008282,-0.097308
20250127,000049,F03,MID,-0.0612,0.112389,-0.063274
20250127,000425,F03,MID,-0.0612,0.158377,0.153141
20250127,000415,F03,MID,-0.0592,-0.039326,-0.11236
20250127,000779,F03,MID,-0.0571,0.129723,0.198992
20250127,001278,F03,MID,-0.0571,0.051186,-0.001248
20250127,000783,F03,MID,-0.0531,0.011006,0.009434
20250127,001331,F03,MID,-0.0531,0.084112,0.330841
20250127,000402,F03,MID,-0.051,0.009934,-0.086093
20250127,001288,F03,MID,-0.051,0.035679,-0.029072
20250127,000839,F03,MID,-0.0449,0.079861,-0.107639
20250127,000407,F03,MID,-0.0429,-0.009146,-0.009146
20250127,000785,F03,MID,-0.0429,0.276968,-0.034985
20250127,000967,F03,MID,-0.0429,0.220126,0.249476
20250127,000657,F03,MID,-0.0388,0.010571,0.009514
20250127,000973,F03,MID,-0.0388,0.249104,0.141577
20250127,000828,F03,MID,-0.0367,-0.005958,0.020854
20250127,000727,F03,MID,-0.0347,0.091255,-0.121673
20250127,001336,F03,MID,-0.0327,0.049296,0.052546
20250127,000758,F03,MID,-0.0286,0.0,-0.068548
20250127,000709,F03,MID,-0.0265,0.032558,0.009302
20250127,000860,F03,MID,-0.0265,0.002921,-0.069509
20250127,000017,F03,MID,-0.0245,0.039497,0.154399
20250127,000612,F03,MID,-0.0224,0.222067,0.106145
20250127,001314,F03,MID,-0.0204,0.099897,-0.104214
20250127,000672,F03,MID,-0.0143,0.001381,0.212707
20250127,000632,F03,MID,-0.0102,-0.01983,-0.087819
20250127,000981,F03,MID,-0.0082,0.093596,-0.123153
20250127,000498,F03,MID,-0.0061,0.003484,-0.026132
20250127,000731,F03,MID,-0.0041,-0.013812,-0.074586
20250127,000803,F03,MID,-0.0041,0.055441,0.112936
20250127,000568,F03,MID,-0.002,0.068628,0.070878
20250127,000707,F03,MID,-0.002,0.007123,-0.133903
20250127,000883,F03,MID,-0.002,-0.03299,-0.045361
20250127,000001,F03,MID,0.0,0.003487,-0.048823
20250127,000007,F03,MID,0.0,-0.070504,-0.033094
20250127,000011,F03,MID,0.0,0.025926,0.022222
20250127,000012,F03,MID,0.0,-0.004016,-0.048193
20250127,000025,F03,MID,0.0,0.048139,0.075096
20250127,000026,F03,MID,0.0,0.085743,0.017946
20250127,000027,F03,MID,0.0,0.013051,0.044046
20250127,000050,F03,MID,0.0,0.067938,-0.048868
20250127,000058,F03,MID,0.0,0.195567,0.073012
20250127,000060,F03,MID,0.0,-0.016913,-0.057082
20250127,000068,F03,MID,0.0,0.065476,-0.026786
20250127,000069,F03,MID,0.0,0.008197,-0.032787
20250127,000090,F03,MID,0.0,-0.02005,-0.107769
20250127,000096,F03,MID,0.0,0.699402,0.612297
20250127,000099,F03,MID,0.0,0.132328,-0.043534
20250127,000153,F03,MID,0.0,0.023411,-0.038462
20250127,000166,F03,MID,0.0,0.01996,-0.057884
20250127,000403,F03,MID,0.0,-0.01603,0.032532
20250127,000417,F03,MID,0.0,-0.019749,0.017953
20250127,000423,F03,MID,0.0,-0.046293,-0.103624
20250127,000428,F03,MID,0.0,0.016502,0.033003
20250127,000429,F03,MID,0.0,0.123267,0.079353
20250127,000528,F03,MID,0.0,0.003431,-0.149228
20250127,000529,F03,MID,0.0,0.059965,0.038801
20250127,000541,F03,MID,0.0,0.045302,0.013423
20250127,000555,F03,MID,0.0,0.227314,-0.019248
20250127,000558,F03,MID,0.0,0.018634,0.242236
20250127,000559,F03,MID,0.0,0.081126,0.076159
20250127,000565,F03,MID,0.0,0.030132,0.421846
20250127,000570,F03,MID,0.0,0.116803,0.088115
20250127,000591,F03,MID,0.0,0.0,-0.022676
20250127,000592,F03,MID,0.0,-0.024561,0.02807
20250127,000593,F03,MID,0.0,0.014733,-0.014733
20250127,000607,F03,MID,0.0,0.093834,0.010724
20250127,000610,F03,MID,0.0,0.044093,0.067388
20250127,000615,F03,MID,0.0,-0.122905,-0.103352
20250127,000617,F03,MID,0.0,-0.018377,0.052067
20250127,000633,F03,MID,0.0,0.07221,0.122538
20250127,000635,F03,MID,0.0,0.030544,0.062417
20250127,000681,F03,MID,0.0,-0.012407,-0.156328
20250127,000685,F03,MID,0.0,0.015927,-0.028441
20250127,000698,F03,MID,0.0,0.01548,0.117647
20250127,000701,F03,MID,0.0,0.062084,0.157428
20250127,000708,F03,MID,0.0,0.040343,0.00515
20250127,000713,F03,MID,0.0,0.022039,-0.023416
20250127,000719,F03,MID,0.0,-0.045093,0.095491
20250127,000723,F03,MID,0.0,0.01699,0.019417
20250127,000738,F03,MID,0.0,-0.007136,-0.088685
20250127,000752,F03,MID,0.0,-0.034314,0.007353
20250127,000759,F03,MID,0.0,0.048331,-0.101266
20250127,000778,F03,MID,0.0,-0.016854,-0.053371
20250127,000782,F03,MID,0.0,0.114486,0.172897
20250127,000798,F03,MID,0.0,0.010279,-0.004405
20250127,000800,F03,MID,0.0,0.029262,-0.083969
20250127,000821,F03,MID,0.0,0.149463,-0.118084
20250127,000837,F03,MID,0.0,0.129909,0.278953
20250127,000848,F03,MID,0.0,-0.037585,0.067198
20250127,000850,F03,MID,0.0,0.064198,-0.071605
20250127,000852,F03,MID,0.0,0.065287,-0.049363
20250127,000858,F03,MID,0.0,0.020047,0.011792
20250127,000859,F03,MID,0.0,0.110204,0.228571
20250127,000863,F03,MID,0.0,0.010638,-0.047872
20250127,000869,F03,MID,0.0,0.008804,0.047266
20250127,000876,F03,MID,0.0,0.111623,0.103567
20250127,000878,F03,MID,0.0,-0.007081,-0.084186
20250127,000889,F03,MID,0.0,0.098291,0.162393
20250127,000892,F03,MID,0.0,0.181818,0.131661
20250127,000902,F03,MID,0.0,-0.053125,0.060937
20250127,000905,F03,MID,0.0,-0.012535,0.066852
20250127,000913,F03,MID,0.0,-0.084839,-0.239458
20250127,000930,F03,MID,0.0,0.050373,0.020522
20250127,000933,F03,MID,0.0,0.004331,-0.078506
20250127,000935,F03,MID,0.0,0.203501,0.14515
20250127,000937,F03,MID,0.0,-0.05141,0.034826
20250127,000950,F03,MID,0.0,-0.001946,-0.054475
20250127,000959,F03,MID,0.0,0.15894,0.195364
20250127,000968,F03,MID,0.0,-0.017657,0.027287
20250127,000970,F03,MID,0.0,0.212121,-0.005682
20250127,000993,F03,MID,0.0,0.020408,0.291717
20250127,001205,F03,MID,0.0,-0.005615,-0.073554
20250127,001206,F03,MID,0.0,0.006481,-0.179167
20250127,001228,F03,MID,0.0,0.016775,0.004194
20250127,001229,F03,MID,0.0,0.011993,-0.108224
20250127,001256,F03,MID,0.0,0.191052,0.38815
20250127,001266,F03,MID,0.0,0.064042,0.024665
20250127,001268,F03,MID,0.0,0.022905,0.095783
20250127,001296,F03,MID,0.0,0.010107,-0.046042
20250127,001300,F03,MID,0.0,0.066667,0.063203
20250127,001309,F03,MID,0.0,0.388639,0.221381
20250127,001316,F03,MID,0.0,0.08125,0.355903
20250127,001317,F03,MID,0.0,0.102757,0.315431
20250127,001318,F03,MID,0.0,0.065018,0.181319
20250127,001323,F03,MID,0.0,-0.041004,-0.189371
20250127,001324,F03,MID,0.0,0.068051,-0.00692
20250127,001328,F03,MID,0.0,-0.022875,0.277605
20250127,001332,F03,MID,0.0,-0.006505,-0.016686
20250127,001337,F03,MID,0.0,0.006024,0.115848
20250127,000807,F03,MID,0.0061,0.04551,-0.07767
20250127,000582,F03,MID,0.0082,-0.045721,-0.009379
20250127,000728,F03,MID,0.0102,0.011349,-0.059269
20250127,001202,F03,MID,0.0102,0.06599,0.137056
20250127,001213,F03,MID,0.0102,-0.012438,-0.007463
20250127,000948,F03,MID,0.0122,0.187735,0.055695
20250127,001223,F03,MID,0.0143,0.251936,0.102733
20250127,000739,F03,MID,0.0163,0.157096,-0.094389
20250127,000990,F03,MID,0.0204,0.010825,0.021651
20250127,001306,F03,MID,0.0224,0.432829,0.358863
20250127,001201,F03,MID,0.0265,-0.004868,-0.006954
20250127,001311,F03,MID,0.0306,0.106102,0.061018
20250127,000055,F03,MID,0.0327,0.053435,0.022901
20250127,000538,F03,MID,0.0327,-0.049033,-0.011222
20250127,000014,F03,MID,0.0347,0.00998,0.02994
20250127,000034,F03,HIGH,0.0347,0.45095,0.249234
20250127,000157,F03,HIGH,0.0347,0.079235,0.001366
20250127,000401,F03,HIGH,0.0347,-0.030242,-0.046371
20250127,000875,F03,HIGH,0.0388,-0.009709,0.036893
20250127,000969,F03,HIGH,0.0388,0.105903,-0.02691
20250127,000919,F03,HIGH,0.0408,0.035439,-0.004622
20250127,000539,F03,HIGH,0.0429,0.020455,-0.025
20250127,001219,F03,HIGH,0.0449,-0.028679,0.018113
20250127,000960,F03,HIGH,0.0469,-0.023529,-0.045675
20250127,001277,F03,HIGH,0.0469,0.066832,0.037559
20250127,000680,F03,HIGH,0.049,-0.024925,-0.131605
20250127,000571,F03,HIGH,0.051,0.08908,0.238506
20250127,000900,F03,HIGH,0.0551,-0.011848,-0.061611
20250127,000513,F03,HIGH,0.0571,-0.052978,-0.050782
20250127,000791,F03,HIGH,0.0571,-0.033003,0.089109
20250127,001225,F03,HIGH,0.0571,-0.010682,0.031751
20250127,000917,F03,HIGH,0.0592,0.038943,0.001391
20250127,000581,F03,HIGH,0.0612,0.161983,0.077135
20250127,000920,F03,HIGH,0.0612,0.011723,0.144197
20250127,000912,F03,HIGH,0.0633,0.069196,0.078125
20250127,000767,F03,HIGH,0.0673,0.024096,0.064257
20250127,000965,F03,HIGH,0.0673,0.06993,0.293706
20250127,000045,F03,HIGH,0.0714,0.035156,-0.036133
20250127,000019,F03,HIGH,0.0755,0.017028,0.040248
20250127,000812,F03,HIGH,0.0755,0.017467,-0.050218
20250127,000911,F03,HIGH,0.0755,-0.01138,0.027027
20250127,000729,F03,HIGH,0.0796,0.028294,0.148541
20250127,000975,F03,HIGH,0.0816,-0.002996,0.213301
20250127,000065,F03,HIGH,0.0837,0.143595,0.058884
20250127,000430,F03,HIGH,0.0898,0.042945,0.08589
20250127,000880,F03,HIGH,0.0898,0.351555,0.769809
20250127,000686,F03,HIGH,0.0918,0.049738,-0.010471
20250127,000963,F03,HIGH,0.0918,0.003736,0.116379
20250127,000999,F03,HIGH,0.0959,-0.044992,-0.070314
20250127,001226,F03,HIGH,0.0959,0.015252,-0.126989
20250127,000039,F03,HIGH,0.1,0.007344,-0.075887
20250127,000897,F03,HIGH,0.1,0.026667,-0.013333
20250127,001236,F03,HIGH,0.102,-0.013757,-0.132275
20250127,000426,F03,HIGH,0.1061,0.013721,0.070218
20250127,000977,F03,HIGH,0.1082,0.132268,0.278591
20250127,001299,F03,HIGH,0.1082,-0.001594,-0.149004
20250127,000737,F03,HIGH,0.1122,-0.029801,-0.011038
20250127,000601,F03,HIGH,0.1143,0.062651,0.359036
20250127,000637,F03,HIGH,0.1163,-0.00551,-0.041322
20250127,000655,F03,HIGH,0.1163,0.00317,0.020602
20250127,000952,F03,HIGH,0.1184,0.023466,-0.009025
20250127,000546,F03,HIGH,0.1204,0.073753,-0.078091
20250127,001211,F03,HIGH,0.1224,-0.006256,-0.017426
20250127,000029,F03,HIGH,0.1265,0.065493,0.138028
20250127,000962,F03,HIGH,0.1265,0.101408,0.047887
20250127,000333,F03,HIGH,0.1286,-0.025853,-0.003519
20250127,000792,F03,HIGH,0.1327,0.006655,-0.032063
20250127,001231,F03,HIGH,0.1367,-0.00791,0.028814
20250127,000021,F03,HIGH,0.1388,0.083246,-0.064398
20250127,000923,F03,HIGH,0.1388,-0.041637,-0.086097
20250127,000862,F03,HIGH,0.1429,0.008282,0.151139
20250127,000514,F03,HIGH,0.1469,0.079082,0.096939
20250127,001210,F03,HIGH,0.1469,0.035405,0.075867
20250127,000400,F03,HIGH,0.149,-0.087263,-0.210546
20250127,000716,F03,HIGH,0.1551,0.04048,-0.053973
20250127,000761,F03,HIGH,0.1551,0.204819,0.126506
20250127,000766,F03,HIGH,0.1551,0.094531,0.179608
20250127,000885,F03,HIGH,0.1551,-0.0265,0.048324
20250127,000534,F03,HIGH,0.1571,0.121968,0.071379
20250127,000833,F03,HIGH,0.1612,0.276712,0.085845
20250127,000856,F03,HIGH,0.1633,-0.018853,-0.217596
20250127,000524,F03,HIGH,0.1673,0.044444,0.250794
20250127,001289,F03,HIGH,0.1694,0.074667,0.12
20250127,000030,F03,HIGH,0.1714,0.096712,0.135397
20250127,000598,F03,HIGH,0.1714,-0.090287,-0.030096
20250127,000070,F03,HIGH,0.1735,0.153025,0.076512
20250127,000626,F03,HIGH,0.1735,-0.054701,0.006838
20250127,000726,F03,HIGH,0.1735,-0.061224,-0.031397
20250127,001238,F03,HIGH,0.1755,0.096365,0.028676
20250127,000909,F03,HIGH,0.1796,0.132438,0.097889
20250127,000510,F03,HIGH,0.1857,0.07932,0.23796
20250127,000715,F03,HIGH,0.1857,0.046926,0.147249
20250127,000651,F03,HIGH,0.1918,-0.071285,0.014925
20250127,000997,F03,HIGH,0.1939,0.145226,0.347236
20250127,000603,F03,HIGH,0.1959,-0.03396,-0.027457
20250127,000156,F03,HIGH,0.2,0.130737,0.070932
20250127,000776,F03,HIGH,0.2061,-0.005803,0.006447
20250127,000989,F03,HIGH,0.2143,0.036432,0.164573
20250127,000928,F03,HIGH,0.2204,0.065217,0.001553
20250127,000753,F03,HIGH,0.2224,0.062189,0.368159
20250127,000544,F03,HIGH,0.2265,-0.022119,-0.051222
20250127,000922,F03,HIGH,0.2265,0.043001,-0.067704
20250127,000010,F03,HIGH,0.2367,0.043321,-0.043321
20250127,001286,F03,HIGH,0.2388,-0.051948,-0.037879
20250127,000733,F03,HIGH,0.2408,0.11769,0.245614
20250127,000786,F03,HIGH,0.2429,-0.055627,-0.10422
20250127,000882,F03,HIGH,0.249,-0.230769,-0.349112
20250127,000408,F03,HIGH,0.251,0.059818,0.174902
20250127,000932,F03,HIGH,0.251,0.09713,0.07947
20250127,000795,F03,HIGH,0.2571,0.119526,-0.044708
20250127,000631,F03,HIGH,0.2592,0.006803,-0.064626
20250127,000823,F03,HIGH,0.2612,0.0185,-0.040896
20250127,001222,F03,HIGH,0.2653,-0.079976,-0.132701
20250127,000669,F03,HIGH,0.2673,-0.051887,-0.056604
